File,Tag,Occurrences
ex05_writer0042.bpmn,task,10
ex05_writer0042.bpmn,targetRef,8
ex05_writer0042.bpmn,property,4
ex05_writer0042.bpmn,dataInputAssociation,4
ex05_writer0042.bpmn,sourceRef,4
ex05_writer0042.bpmn,dataOutputAssociation,4
ex05_writer0042.bpmn,endEvent,4
ex05_writer0042.bpmn,dataObjectReference,4
ex05_writer0042.bpmn,dataObject,4
ex05_writer0042.bpmn,exclusiveGateway,3
ex05_writer0042.bpmn,lane,2
ex05_writer0042.bpmn,parallelGateway,2
ex05_writer0042.bpmn,process,1
ex05_writer0042.bpmn,laneSet,1
ex05_writer0042.bpmn,dataStoreReference,1
ex05_writer0042.bpmn,startEvent,1
ex05_writer0042.bpmn,messageEventDefinition,1
ex05_writer0048.bpmn,incoming,15
ex05_writer0048.bpmn,outgoing,15
ex05_writer0048.bpmn,sequenceFlow,15
ex05_writer0048.bpmn,flowNodeRef,11
ex05_writer0048.bpmn,task,8
ex05_writer0048.bpmn,exclusiveGateway,3
ex05_writer0048.bpmn,lane,2
ex05_writer0048.bpmn,endEvent,2
ex05_writer0048.bpmn,process,1
ex05_writer0048.bpmn,laneSet,1
ex05_writer0048.bpmn,startEvent,1
ex05_writer0048.bpmn,messageEventDefinition,1
ex05_writer0053.bpmn,flowNodeRef,13
ex05_writer0053.bpmn,outgoing,13
ex05_writer0053.bpmn,incoming,13
ex05_writer0053.bpmn,sequenceFlow,13
ex05_writer0053.bpmn,targetRef,6
ex05_writer0053.bpmn,task,5
ex05_writer0053.bpmn,messageEventDefinition,4
ex05_writer0053.bpmn,dataOutputAssociation,3
ex05_writer0053.bpmn,property,3
ex05_writer0053.bpmn,dataInputAssociation,3
ex05_writer0053.bpmn,sourceRef,3
ex05_writer0053.bpmn,endEvent,3
ex05_writer0053.bpmn,dataObjectReference,3
ex05_writer0053.bpmn,dataObject,3
ex05_writer0053.bpmn,lane,2
ex05_writer0053.bpmn,exclusiveGateway,2
ex05_writer0053.bpmn,parallelGateway,2
ex05_writer0053.bpmn,process,1
ex05_writer0053.bpmn,laneSet,1
ex05_writer0053.bpmn,startEvent,1
ex05_writer0056.bpmn,flowNodeRef,12
ex05_writer0056.bpmn,incoming,12
ex05_writer0056.bpmn,outgoing,12
ex05_writer0056.bpmn,sequenceFlow,12
ex05_writer0056.bpmn,task,8
ex05_writer0056.bpmn,process,2
ex05_writer0056.bpmn,lane,2
ex05_writer0056.bpmn,exclusiveGateway,2
ex05_writer0056.bpmn,laneSet,1
ex05_writer0056.bpmn,endEvent,1
ex05_writer0056.bpmn,startEvent,1
ex05_writer0056.bpmn,messageEventDefinition,1
ex05_writer0058.bpmn,flowNodeRef,22
ex05_writer0058.bpmn,incoming,21
ex05_writer0058.bpmn,outgoing,21
ex05_writer0058.bpmn,sequenceFlow,21
ex05_writer0058.bpmn,task,12
ex05_writer0058.bpmn,dataObjectReference,6
ex05_writer0058.bpmn,dataObject,6
ex05_writer0058.bpmn,endEvent,5
ex05_writer0058.bpmn,exclusiveGateway,4
ex05_writer0058.bpmn,lane,2
ex05_writer0058.bpmn,process,1
ex05_writer0058.bpmn,laneSet,1
ex05_writer0058.bpmn,startEvent,1
ex05_writer0058.bpmn,messageEventDefinition,1
ex05_writer0058.bpmn,property,1
ex05_writer0058.bpmn,dataInputAssociation,1
ex05_writer0058.bpmn,sourceRef,1
ex05_writer0058.bpmn,targetRef,1
ex05_writer0059.bpmn,incoming,19
ex05_writer0059.bpmn,outgoing,19
ex05_writer0059.bpmn,sequenceFlow,19
ex05_writer0059.bpmn,flowNodeRef,16
ex05_writer0059.bpmn,task,11
ex05_writer0059.bpmn,targetRef,9
ex05_writer0059.bpmn,dataObjectReference,7
ex05_writer0059.bpmn,dataObject,7
ex05_writer0059.bpmn,dataInputAssociation,5
ex05_writer0059.bpmn,sourceRef,5
ex05_writer0059.bpmn,property,4
ex05_writer0059.bpmn,dataOutputAssociation,4
ex05_writer0059.bpmn,exclusiveGateway,3
ex05_writer0059.bpmn,endEvent,3
ex05_writer0059.bpmn,process,2
ex05_writer0059.bpmn,lane,2
ex05_writer0059.bpmn,dataStoreReference,2
ex05_writer0059.bpmn,startEvent,2
ex05_writer0059.bpmn,laneSet,1
ex05_writer0061.bpmn,flowNodeRef,12
ex05_writer0061.bpmn,incoming,12
ex05_writer0061.bpmn,outgoing,12
ex05_writer0061.bpmn,sequenceFlow,12
ex05_writer0061.bpmn,task,8
ex05_writer0061.bpmn,targetRef,3
ex05_writer0061.bpmn,lane,2
ex05_writer0061.bpmn,dataOutputAssociation,2
ex05_writer0061.bpmn,exclusiveGateway,2
ex05_writer0061.bpmn,dataObjectReference,2
ex05_writer0061.bpmn,dataObject,2
ex05_writer0061.bpmn,process,1
ex05_writer0061.bpmn,laneSet,1
ex05_writer0061.bpmn,property,1
ex05_writer0061.bpmn,dataInputAssociation,1
ex05_writer0061.bpmn,sourceRef,1
ex05_writer0061.bpmn,dataStoreReference,1
ex05_writer0061.bpmn,startEvent,1
ex05_writer0061.bpmn,messageEventDefinition,1
ex05_writer0061.bpmn,endEvent,1
ex05_writer0063.bpmn,flowNodeRef,18
ex05_writer0063.bpmn,outgoing,17
ex05_writer0063.bpmn,incoming,17
ex05_writer0063.bpmn,sequenceFlow,17
ex05_writer0063.bpmn,task,10
ex05_writer0063.bpmn,targetRef,4
ex05_writer0063.bpmn,endEvent,4
ex05_writer0063.bpmn,dataInputAssociation,3
ex05_writer0063.bpmn,sourceRef,3
ex05_writer0063.bpmn,exclusiveGateway,3
ex05_writer0063.bpmn,lane,2
ex05_writer0063.bpmn,property,2
ex05_writer0063.bpmn,dataObjectReference,2
ex05_writer0063.bpmn,dataObject,2
ex05_writer0063.bpmn,process,1
ex05_writer0063.bpmn,laneSet,1
ex05_writer0063.bpmn,startEvent,1
ex05_writer0063.bpmn,dataOutputAssociation,1
ex05_writer0063.bpmn,dataStoreReference,1
ex05_writer0066.bpmn,flowNodeRef,22
ex05_writer0066.bpmn,incoming,21
ex05_writer0066.bpmn,outgoing,21
ex05_writer0066.bpmn,sequenceFlow,21
ex05_writer0066.bpmn,task,10
ex05_writer0066.bpmn,endEvent,4
ex05_writer0066.bpmn,process,3
ex05_writer0066.bpmn,exclusiveGateway,3
ex05_writer0066.bpmn,parallelGateway,3
ex05_writer0066.bpmn,lane,2
ex05_writer0066.bpmn,messageEventDefinition,2
ex05_writer0066.bpmn,laneSet,1
ex05_writer0066.bpmn,startEvent,1
ex05_writer0066.bpmn,intermediateCatchEvent,1
ex05_writer0075.bpmn,flowNodeRef,16
ex05_writer0075.bpmn,incoming,14
ex05_writer0075.bpmn,outgoing,14
ex05_writer0075.bpmn,sequenceFlow,14
ex05_writer0075.bpmn,task,11
ex05_writer0075.bpmn,targetRef,9
ex05_writer0075.bpmn,dataOutputAssociation,5
ex05_writer0075.bpmn,property,4
ex05_writer0075.bpmn,dataInputAssociation,4
ex05_writer0075.bpmn,sourceRef,4
ex05_writer0075.bpmn,lane,3
ex05_writer0075.bpmn,dataObjectReference,3
ex05_writer0075.bpmn,dataObject,3
ex05_writer0075.bpmn,exclusiveGateway,2
ex05_writer0075.bpmn,endEvent,2
ex05_writer0075.bpmn,process,1
ex05_writer0075.bpmn,laneSet,1
ex05_writer0075.bpmn,dataStoreReference,1
ex05_writer0075.bpmn,startEvent,1
ex05_writer0076.bpmn,outgoing,17
ex05_writer0076.bpmn,incoming,17
ex05_writer0076.bpmn,sequenceFlow,17
ex05_writer0076.bpmn,flowNodeRef,15
ex05_writer0076.bpmn,task,7
ex05_writer0076.bpmn,exclusiveGateway,4
ex05_writer0076.bpmn,lane,2
ex05_writer0076.bpmn,messageEventDefinition,2
ex05_writer0076.bpmn,parallelGateway,2
ex05_writer0076.bpmn,process,1
ex05_writer0076.bpmn,laneSet,1
ex05_writer0076.bpmn,startEvent,1
ex05_writer0076.bpmn,endEvent,1
ex05_writer0079.bpmn,outgoing,13
ex05_writer0079.bpmn,incoming,13
ex05_writer0079.bpmn,sequenceFlow,13
ex05_writer0079.bpmn,flowNodeRef,12
ex05_writer0079.bpmn,task,7
ex05_writer0079.bpmn,targetRef,3
ex05_writer0079.bpmn,exclusiveGateway,3
ex05_writer0079.bpmn,lane,2
ex05_writer0079.bpmn,property,2
ex05_writer0079.bpmn,dataInputAssociation,2
ex05_writer0079.bpmn,sourceRef,2
ex05_writer0079.bpmn,process,1
ex05_writer0079.bpmn,laneSet,1
ex05_writer0079.bpmn,startEvent,1
ex05_writer0079.bpmn,messageEventDefinition,1
ex05_writer0079.bpmn,dataOutputAssociation,1
ex05_writer0079.bpmn,dataStoreReference,1
ex05_writer0079.bpmn,dataObjectReference,1
ex05_writer0079.bpmn,dataObject,1
ex05_writer0079.bpmn,endEvent,1
ex05_writer0084.bpmn,flowNodeRef,17
ex05_writer0084.bpmn,incoming,16
ex05_writer0084.bpmn,outgoing,16
ex05_writer0084.bpmn,sequenceFlow,16
ex05_writer0084.bpmn,task,10
ex05_writer0084.bpmn,exclusiveGateway,4
ex05_writer0084.bpmn,endEvent,3
ex05_writer0084.bpmn,process,2
ex05_writer0084.bpmn,lane,2
ex05_writer0084.bpmn,laneSet,1
ex05_writer0084.bpmn,startEvent,1
ex05_writer0084.bpmn,messageEventDefinition,1
ex05_writer0085.bpmn,sequenceFlow,26
ex05_writer0085.bpmn,incoming,26
ex05_writer0085.bpmn,outgoing,26
ex05_writer0085.bpmn,flowNodeRef,24
ex05_writer0085.bpmn,task,15
ex05_writer0085.bpmn,targetRef,8
ex05_writer0085.bpmn,endEvent,5
ex05_writer0085.bpmn,property,4
ex05_writer0085.bpmn,dataInputAssociation,4
ex05_writer0085.bpmn,sourceRef,4
ex05_writer0085.bpmn,dataOutputAssociation,4
ex05_writer0085.bpmn,dataObjectReference,4
ex05_writer0085.bpmn,dataObject,4
ex05_writer0085.bpmn,exclusiveGateway,3
ex05_writer0085.bpmn,process,2
ex05_writer0085.bpmn,lane,2
ex05_writer0085.bpmn,startEvent,2
ex05_writer0085.bpmn,messageEventDefinition,2
ex05_writer0085.bpmn,parallelGateway,2
ex05_writer0085.bpmn,laneSet,1
ex05_writer0097.bpmn,outgoing,20
ex05_writer0097.bpmn,sequenceFlow,20
ex05_writer0097.bpmn,incoming,20
ex05_writer0097.bpmn,flowNodeRef,18
ex05_writer0097.bpmn,targetRef,12
ex05_writer0097.bpmn,task,9
ex05_writer0097.bpmn,dataInputAssociation,9
ex05_writer0097.bpmn,sourceRef,9
ex05_writer0097.bpmn,dataObjectReference,9
ex05_writer0097.bpmn,dataObject,9
ex05_writer0097.bpmn,property,6
ex05_writer0097.bpmn,dataOutputAssociation,3
ex05_writer0097.bpmn,exclusiveGateway,3
ex05_writer0097.bpmn,lane,2
ex05_writer0097.bpmn,parallelGateway,2
ex05_writer0097.bpmn,endEvent,2
ex05_writer0097.bpmn,process,1
ex05_writer0097.bpmn,laneSet,1
ex05_writer0097.bpmn,startEvent,1
ex05_writer0097.bpmn,messageEventDefinition,1
ex05_writer0097.bpmn,inclusiveGateway,1
ex05_writer0100.bpmn,targetRef,16
ex05_writer0100.bpmn,flowNodeRef,14
ex05_writer0100.bpmn,outgoing,13
ex05_writer0100.bpmn,incoming,13
ex05_writer0100.bpmn,sequenceFlow,13
ex05_writer0100.bpmn,dataObjectReference,9
ex05_writer0100.bpmn,dataObject,9
ex05_writer0100.bpmn,task,8
ex05_writer0100.bpmn,property,8
ex05_writer0100.bpmn,dataInputAssociation,8
ex05_writer0100.bpmn,sourceRef,8
ex05_writer0100.bpmn,dataOutputAssociation,8
ex05_writer0100.bpmn,endEvent,3
ex05_writer0100.bpmn,lane,2
ex05_writer0100.bpmn,exclusiveGateway,2
ex05_writer0100.bpmn,process,1
ex05_writer0100.bpmn,laneSet,1
ex05_writer0100.bpmn,startEvent,1
ex05_writer0100.bpmn,messageEventDefinition,1
ex05_writer0104.bpmn,flowNodeRef,22
ex05_writer0104.bpmn,sequenceFlow,22
ex05_writer0104.bpmn,outgoing,22
ex05_writer0104.bpmn,incoming,22
ex05_writer0104.bpmn,task,13
ex05_writer0104.bpmn,endEvent,3
ex05_writer0104.bpmn,exclusiveGateway,3
ex05_writer0104.bpmn,lane,2
ex05_writer0104.bpmn,parallelGateway,2
ex05_writer0104.bpmn,process,1
ex05_writer0104.bpmn,laneSet,1
ex05_writer0104.bpmn,startEvent,1
ex05_writer0104.bpmn,messageEventDefinition,1
